months_as_customer,policy_deductable,policy_annual_premium,umbrella_limit,incident_type,collision_type,incident_severity,authorities_contacted,property_damage,total_claim_amount,fraud_reported,injury_share,vehicle_share,property_share,claim_to_premium,claim_to_deductible,has_umbrella_policy
338,2000,1486.04,0,Multi-vehicle Collision,Rear Collision,Major Damage,Other,NO,64100,1,0.2,0.7,0.1,43.1347742994805,32.05,0
261,1000,870.55,0,Single Vehicle Collision,Rear Collision,Minor Damage,Other,Not recorded,80280,0,0.16666666666666666,0.6666666666666666,0.16666666666666666,92.21756360921258,80.28,0
321,2000,1344.56,6000000,Vehicle Theft,No Collision,Trivial Damage,Police,Not recorded,4680,0,0.1111111111111111,0.8888888888888888,0.0,3.4806925685726187,2.34,1
0,1000,1377.04,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,Not recorded,39720,0,0.16666666666666666,0.6666666666666666,0.16666666666666666,28.844478010805787,39.72,0
405,500,1237.88,0,Single Vehicle Collision,Front Collision,Major Damage,Police,Not recorded,63580,1,0.09090909090909091,0.8181818181818182,0.09090909090909091,51.36200601027563,127.16,0
304,1000,1525.86,0,Single Vehicle Collision,Side Collision,Minor Damage,Other,YES,73370,0,0.18181818181818182,0.7272727272727273,0.09090909090909091,48.084358984441565,73.37,0
1,500,854.58,0,Single Vehicle Collision,Side Collision,Minor Damage,Police,Not recorded,86790,0,0.09090909090909091,0.6363636363636364,0.2727272727272727,101.55866039457979,173.58,0
26,1000,770.76,0,Single Vehicle Collision,Side Collision,Major Damage,Police,NO,49800,0,0.2,0.7,0.1,64.6115522341585,49.8,0
202,2000,1132.74,0,Single Vehicle Collision,Side Collision,Major Damage,Other,YES,77440,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,68.36520295919628,38.72,0
289,500,1173.37,8000000,Single Vehicle Collision,Front Collision,Total Loss,Other,Not recorded,42900,0,0.2,0.8,0.0,36.561357457579454,85.8,1
61,2000,1188.28,6000000,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,YES,53820,1,0.2222222222222222,0.6666666666666666,0.1111111111111111,45.29235533712593,26.91,1
334,1000,876.88,6000000,Single Vehicle Collision,Rear Collision,Minor Damage,Police,NO,57330,0,0.2222222222222222,0.6666666666666666,0.1111111111111111,65.37952741538182,57.33,1
12,1000,1143.95,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,NO,53370,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,46.65413698151143,53.37,0
86,2000,1409.06,0,Single Vehicle Collision,Front Collision,Minor Damage,Police,NO,62920,0,0.15384615384615385,0.6153846153846154,0.23076923076923078,44.653882730330864,31.46,0
83,1000,1070.63,0,Multi-vehicle Collision,Front Collision,Total Loss,Fire,Not recorded,61600,0,0.1,0.7,0.2,57.53621699373266,61.6,0
126,2000,916.13,0,Multi-vehicle Collision,Rear Collision,Total Loss,Police,YES,74160,0,0.08333333333333333,0.75,0.16666666666666666,80.94921026491873,37.08,0
209,500,1191.5,0,Single Vehicle Collision,Rear Collision,Total Loss,Police,NO,80100,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,67.22618548048678,160.2,0
283,1000,1474.66,0,Parked Car,No Collision,Trivial Damage,Police,Not recorded,6560,0,0.125,0.75,0.125,4.4484830401584095,6.56,0
194,1000,1193.45,0,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,Not recorded,58800,0,0.2,0.7,0.1,49.2689262222967,58.8,0
184,1000,1437.53,0,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,Not recorded,53730,1,0.2222222222222222,0.6666666666666666,0.1111111111111111,37.376611270721305,53.73,0
479,2000,1304.83,0,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,NO,60600,0,0.08333333333333333,0.75,0.16666666666666666,46.442831633239585,30.3,0
284,1000,1168.8,0,Single Vehicle Collision,Side Collision,Total Loss,Other,Not recorded,35750,0,0.18181818181818182,0.7272727272727273,0.09090909090909091,30.586926762491444,35.75,0
65,1000,1164.97,0,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,Not recorded,42840,0,0.08333333333333333,0.75,0.16666666666666666,36.773479145385714,42.84,0
222,1000,1232.72,0,Multi-vehicle Collision,Front Collision,Major Damage,Fire,Not recorded,87960,1,0.16666666666666666,0.6666666666666666,0.16666666666666666,71.35440327081575,87.96,0
196,2000,1800.76,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,NO,47800,0,0.1,0.8,0.1,26.544347941980053,23.9,0
253,500,1187.01,7000000,Vehicle Theft,No Collision,Trivial Damage,Police,NO,3840,0,0.16666666666666666,0.6666666666666666,0.16666666666666666,3.235019081557864,7.68,1
280,1000,1559.34,0,Single Vehicle Collision,Front Collision,Total Loss,Fire,NO,77000,0,0.18181818181818182,0.7272727272727273,0.09090909090909091,49.37986584067619,77.0,0
5,2000,1137.02,0,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,YES,88110,0,0.18181818181818182,0.6363636363636364,0.18181818181818182,77.49204059735096,44.055,0
220,1000,1281.72,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,NO,47740,0,0.09090909090909091,0.8181818181818182,0.09090909090909091,37.24682457947134,47.74,0
85,1000,796.35,0,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,YES,58960,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,74.03779745086959,58.96,0
266,500,1270.02,0,Parked Car,No Collision,Minor Damage,Police,NO,2160,0,0.2222222222222222,0.6666666666666666,0.1111111111111111,1.7007606179430246,4.32,0
41,1000,1383.13,0,Vehicle Theft,No Collision,Trivial Damage,Police,YES,6890,0,0.07692307692307693,0.7692307692307693,0.15384615384615385,4.981455105449235,6.89,0
316,2000,1290.74,5000000,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,NO,78870,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,61.1044826998466,39.435,1
285,1000,1216.68,0,Vehicle Theft,No Collision,Trivial Damage,Police,NO,2700,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,2.219153762698491,2.7,0
379,500,1251.16,0,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,Not recorded,75960,0,0.08333333333333333,0.8333333333333334,0.08333333333333333,60.71165957990984,151.92,0
15,2000,1586.41,0,Single Vehicle Collision,Front Collision,Major Damage,Police,YES,75570,1,0.09090909090909091,0.7272727272727273,0.18181818181818182,47.635857060911114,37.785,0
354,2000,1526.11,5000000,Single Vehicle Collision,Front Collision,Minor Damage,Police,Not recorded,90240,0,0.16666666666666666,0.6666666666666666,0.16666666666666666,59.130731074431075,45.12,1
342,1000,1028.44,0,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,Not recorded,80960,0,0.18181818181818182,0.7272727272727273,0.09090909090909091,78.72116992726848,80.96,0
169,1000,1555.94,0,Multi-vehicle Collision,Front Collision,Total Loss,Other,NO,79080,0,0.08333333333333333,0.75,0.16666666666666666,50.82458192475288,79.08,0
339,2000,1570.77,0,Vehicle Theft,No Collision,Minor Damage,Police,NO,6820,0,0.18181818181818182,0.7272727272727273,0.09090909090909091,4.341819617130452,3.41,0
259,2000,1170.53,0,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,NO,62590,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,53.471504361272245,31.295,0
65,1000,1099.95,0,Single Vehicle Collision,Side Collision,Major Damage,Other,NO,52400,1,0.125,0.75,0.125,47.63852902404655,52.4,0
254,2000,1472.43,0,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,Not recorded,63580,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,43.18032096602215,31.79,0
440,500,1275.62,0,Multi-vehicle Collision,Side Collision,Minor Damage,Police,YES,61400,0,0.1,0.8,0.1,48.133456672049675,122.8,0
478,1000,1292.3,0,Parked Car,No Collision,Minor Damage,Police,YES,4700,1,0.2,0.7,0.1,3.636926410276252,4.7,0
230,2000,1009.37,0,Single Vehicle Collision,Front Collision,Total Loss,Fire,NO,74140,0,0.18181818181818182,0.6363636363636364,0.18181818181818182,73.45175703656736,37.07,0
138,500,1093.07,4000000,Single Vehicle Collision,Front Collision,Major Damage,Other,Not recorded,83160,0,0.08333333333333333,0.75,0.16666666666666666,76.07929958740063,166.32,1
239,1000,1325.44,7000000,Parked Car,No Collision,Trivial Damage,Police,Not recorded,10790,0,0.15384615384615385,0.7692307692307693,0.07692307692307693,8.140692901979719,10.79,1
93,2000,1017.18,0,Multi-vehicle Collision,Rear Collision,Major Damage,Police,YES,48070,0,0.18181818181818182,0.6363636363636364,0.18181818181818182,47.2581057433296,24.035,0
37,1000,1221.17,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,YES,51030,0,0.1111111111111111,0.6666666666666666,0.2222222222222222,41.78779367328054,51.03,0
254,500,1927.87,0,Single Vehicle Collision,Front Collision,Minor Damage,Fire,YES,43280,1,0.0,0.875,0.125,22.44964650106076,86.56,0
131,1000,978.27,0,Single Vehicle Collision,Front Collision,Major Damage,Fire,Not recorded,76400,0,0.2,0.7,0.1,78.0970488719883,76.4,0
230,2000,1221.14,0,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,Not recorded,75460,0,0.18181818181818182,0.6363636363636364,0.18181818181818182,61.794716412532544,37.73,0
313,2000,1255.62,0,Multi-vehicle Collision,Side Collision,Major Damage,Other,YES,69000,1,0.2,0.7,0.1,54.952931619439006,34.5,0
210,500,999.52,0,Vehicle Theft,No Collision,Minor Damage,Police,Not recorded,8640,0,0.16666666666666666,0.75,0.08333333333333333,8.644149191611973,17.28,0
101,500,1380.89,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,Not recorded,67210,0,0.18181818181818182,0.6363636363636364,0.18181818181818182,48.671508954370005,134.42,0
153,500,1010.77,0,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,Not recorded,42500,0,0.1,0.8,0.1,42.04715217111707,85.0,0
337,500,1205.86,0,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,YES,86400,0,0.16666666666666666,0.75,0.08333333333333333,71.65010863616008,172.8,0
360,1000,1526.61,0,Vehicle Theft,No Collision,Minor Damage,Police,YES,4620,1,0.18181818181818182,0.6363636363636364,0.18181818181818182,3.0263132037652056,4.62,0
428,1000,1496.44,0,Parked Car,No Collision,Trivial Damage,Police,YES,6930,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,4.630990885033813,6.93,0
204,500,1256.2,0,Multi-vehicle Collision,Side Collision,Minor Damage,Other,YES,41700,0,0.2,0.6,0.2,33.19535105874861,83.4,0
364,500,1268.35,0,Single Vehicle Collision,Rear Collision,Major Damage,Other,YES,77330,1,0.18181818181818182,0.6363636363636364,0.18181818181818182,60.96897544053298,154.66,0
185,2000,1421.59,0,Vehicle Theft,No Collision,Trivial Damage,Police,Not recorded,4950,0,0.18181818181818182,0.7272727272727273,0.09090909090909091,3.482016615198475,2.475,0
63,500,1500.04,6000000,Vehicle Theft,No Collision,Minor Damage,Police,NO,5160,0,0.16666666666666666,0.6666666666666666,0.16666666666666666,3.4399082691128235,10.32,1
210,500,1433.24,0,Multi-vehicle Collision,Side Collision,Total Loss,Fire,NO,24570,1,0.1111111111111111,0.7777777777777778,0.1111111111111111,17.142976751974548,49.14,0
194,2000,1231.25,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,Not recorded,53680,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,43.59796954314721,26.84,0
294,500,1135.43,0,Multi-vehicle Collision,Side Collision,Total Loss,Police,YES,42900,0,0.09090909090909091,0.8181818181818182,0.09090909090909091,37.78304254775723,85.8,0
272,2000,945.73,5000000,Single Vehicle Collision,Front Collision,Minor Damage,Fire,NO,84100,1,0.2,0.7,0.1,88.92601482452709,42.05,1
27,2000,1118.76,0,Single Vehicle Collision,Front Collision,Total Loss,Fire,Not recorded,61560,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,55.02520647860131,30.78,0
251,2000,1231.98,0,Single Vehicle Collision,Rear Collision,Minor Damage,Police,YES,44240,0,0.125,0.75,0.125,35.909673858341854,22.12,0
180,2000,1005.47,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,Not recorded,57700,0,0.2,0.7,0.1,57.386098043700954,28.85,0
392,2000,1108.97,0,Single Vehicle Collision,Side Collision,Minor Damage,Other,NO,108030,0,0.15384615384615385,0.6923076923076923,0.15384615384615385,97.41471816189798,54.015,0
143,500,1392.39,5000000,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,NO,54300,0,0.2,0.7,0.1,38.99769461142352,108.6,1
371,2000,1317.97,0,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,Not recorded,32280,1,0.16666666666666666,0.6666666666666666,0.16666666666666666,24.49221150709045,16.14,0
292,1000,1588.22,0,Multi-vehicle Collision,Rear Collision,Total Loss,Other,YES,84600,0,0.2,0.7,0.1,53.26717960987772,84.6,0
165,500,900.02,6000000,Single Vehicle Collision,Front Collision,Total Loss,Other,NO,69700,0,0.1,0.8,0.1,77.44272349503345,139.4,1
158,1000,1744.64,3000000,Multi-vehicle Collision,Rear Collision,Total Loss,Ambulance,NO,36400,0,0.1,0.7,0.2,20.863903154805573,36.4,1
241,1000,1260.56,0,Multi-vehicle Collision,Side Collision,Minor Damage,Police,NO,37520,0,0.125,0.75,0.125,29.76454908929365,37.52,0
103,2000,1021.14,0,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,NO,79090,0,0.18181818181818182,0.6363636363636364,0.18181818181818182,77.45265095873239,39.545,0
402,2000,1285.09,0,Single Vehicle Collision,Rear Collision,Major Damage,Other,NO,67770,1,0.1111111111111111,0.6666666666666666,0.2222222222222222,52.735606066501184,33.885,0
102,500,1537.07,3000000,Single Vehicle Collision,Side Collision,Total Loss,Other,NO,47400,1,0.2,0.7,0.1,30.83789287410463,94.8,1
182,1000,1022.42,0,Single Vehicle Collision,Front Collision,Total Loss,Other,YES,71100,0,0.1,0.7,0.2,69.54089317501614,71.1,0
282,2000,1558.86,0,Single Vehicle Collision,Front Collision,Minor Damage,Police,Not recorded,69400,0,0.2,0.7,0.1,44.51971312369296,34.7,0
222,500,1757.87,0,Multi-vehicle Collision,Rear Collision,Major Damage,Other,YES,55000,1,0.09090909090909091,0.7272727272727273,0.18181818181818182,31.287865428046445,110.0,0
415,1000,973.5,0,Multi-vehicle Collision,Rear Collision,Total Loss,Police,YES,51090,0,0.15384615384615385,0.6923076923076923,0.15384615384615385,52.48073959938367,51.09,0
51,500,1430.8,0,Single Vehicle Collision,Side Collision,Major Damage,Fire,Not recorded,64200,1,0.1,0.6,0.3,44.870002795638804,128.4,0
255,500,1192.27,0,Single Vehicle Collision,Front Collision,Total Loss,Other,NO,67320,0,0.18181818181818182,0.6363636363636364,0.18181818181818182,56.46372046600183,134.64,0
143,500,1163.83,0,Multi-vehicle Collision,Side Collision,Major Damage,Other,YES,76120,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,65.40474124227765,152.24,0
130,1000,1003.15,0,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,YES,85020,0,0.15384615384615385,0.6923076923076923,0.15384615384615385,84.75302796191995,85.02,0
242,2000,1153.54,6000000,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,NO,68090,0,0.18181818181818182,0.6363636363636364,0.18181818181818182,59.02699516271651,34.045,1
96,1000,1631.1,0,Parked Car,No Collision,Trivial Damage,Police,Not recorded,6030,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,3.696891668199375,6.03,0
180,1000,1252.48,0,Vehicle Theft,No Collision,Minor Damage,Police,Not recorded,5100,0,0.2,0.7,0.1,4.071921308124681,5.1,0
150,1000,1677.26,0,Vehicle Theft,No Collision,Trivial Damage,Police,YES,4590,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,2.7366061314286396,4.59,0
463,1000,979.73,0,Multi-vehicle Collision,Front Collision,Major Damage,Other,Not recorded,72400,1,0.1,0.7,0.2,73.89791064885223,72.4,0
472,500,989.24,0,Single Vehicle Collision,Front Collision,Major Damage,Fire,NO,70900,0,0.2,0.7,0.1,71.67118191743157,141.8,0
75,1000,1389.86,0,Multi-vehicle Collision,Side Collision,Total Loss,Other,Not recorded,65100,0,0.1,0.8,0.1,46.83924999640252,65.1,0
193,500,1233.85,0,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,Not recorded,64260,0,0.0,0.7777777777777778,0.2222222222222222,52.08088503464765,128.52,0
43,500,1320.39,0,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,Not recorded,79970,1,0.09090909090909091,0.6363636363636364,0.2727272727272727,60.5654389990836,159.94,0
253,1000,1435.09,0,Single Vehicle Collision,Rear Collision,Total Loss,Police,NO,56610,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,39.44700332383335,56.61,0
152,500,1448.54,0,Single Vehicle Collision,Side Collision,Major Damage,Fire,YES,84590,1,0.09090909090909091,0.8181818181818182,0.09090909090909091,58.39673050105624,169.18,0
160,500,1733.56,0,Multi-vehicle Collision,Side Collision,Major Damage,Fire,NO,66780,0,0.1111111111111111,0.6666666666666666,0.2222222222222222,38.52188559957544,133.56,0
56,500,1533.07,0,Single Vehicle Collision,Rear Collision,Major Damage,Police,YES,58500,0,0.0,0.8888888888888888,0.1111111111111111,38.158727259681555,117.0,0
286,500,1106.77,0,Parked Car,No Collision,Trivial Damage,Police,Not recorded,5000,0,0.1,0.8,0.1,4.517650460348582,10.0,0
3,500,995.7,5000000,Parked Car,No Collision,Trivial Damage,Police,Not recorded,5000,1,0.1,0.7,0.2,5.021592849251783,10.0,1
286,1000,1298.85,6000000,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,Not recorded,54450,0,0.1111111111111111,0.6666666666666666,0.2222222222222222,41.92169996535397,54.45,1
239,1000,1276.73,5000000,Multi-vehicle Collision,Front Collision,Major Damage,Police,NO,61920,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,48.49889953239918,61.92,1
64,2000,1202.28,0,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,Not recorded,43700,1,0.1,0.8,0.1,36.34760621485844,21.85,0
98,500,671.92,0,Single Vehicle Collision,Front Collision,Minor Damage,Other,Not recorded,64080,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,95.36849624955353,128.16,0
16,1000,1358.03,0,Single Vehicle Collision,Rear Collision,Total Loss,Other,NO,55000,1,0.18181818181818182,0.6363636363636364,0.18181818181818182,40.49984168243706,55.0,0
70,1000,1008.79,4000000,Vehicle Theft,No Collision,Trivial Damage,Police,NO,4400,0,0.0,0.875,0.125,4.361660999811655,4.4,1
75,1000,1141.1,0,Multi-vehicle Collision,Side Collision,Minor Damage,Police,Not recorded,71640,0,0.08333333333333333,0.75,0.16666666666666666,62.78152659714311,71.64,0
246,1000,1397.0,0,Single Vehicle Collision,Rear Collision,Minor Damage,Other,NO,61740,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,44.194702934860416,61.74,0
110,1000,1664.66,0,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,Not recorded,57500,0,0.1,0.8,0.1,34.541588072038735,57.5,0
236,1000,1151.39,4000000,Parked Car,No Collision,Minor Damage,Police,YES,8700,0,0.1,0.7,0.2,7.556084384960786,8.7,1
267,2000,1546.01,0,Multi-vehicle Collision,Front Collision,Total Loss,Police,NO,77100,0,0.2,0.7,0.1,49.87031131752059,38.55,0
463,500,1063.67,0,Single Vehicle Collision,Front Collision,Minor Damage,Police,NO,59400,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,55.84438782705162,118.8,0
303,1000,709.14,0,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,NO,54890,0,0.18181818181818182,0.7272727272727273,0.09090909090909091,77.40361564712187,54.89,0
137,500,1039.55,0,Multi-vehicle Collision,Front Collision,Minor Damage,Other,Not recorded,74030,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,71.21350584387476,148.06,0
56,500,1339.39,0,Single Vehicle Collision,Rear Collision,Total Loss,Other,Not recorded,61490,0,0.18181818181818182,0.6363636363636364,0.18181818181818182,45.90895855576046,122.98,0
75,1000,1202.75,0,Multi-vehicle Collision,Front Collision,Minor Damage,Police,NO,79560,0,0.08333333333333333,0.75,0.16666666666666666,66.14840989399293,79.56,0
131,2000,1081.17,0,Parked Car,No Collision,Minor Damage,Police,Not recorded,4900,0,0.1,0.8,0.1,4.532127232535124,2.45,0
153,500,991.39,0,Multi-vehicle Collision,Side Collision,Total Loss,Other,Not recorded,77770,0,0.18181818181818182,0.6363636363636364,0.18181818181818182,78.44541502335106,155.54,0
255,500,984.02,0,Multi-vehicle Collision,Side Collision,Major Damage,Fire,Not recorded,74700,1,0.1,0.7,0.2,75.91309119733339,149.4,0
103,500,1354.83,0,Multi-vehicle Collision,Front Collision,Minor Damage,Police,NO,40600,0,0.1,0.8,0.1,29.96685931076224,81.2,0
97,1000,830.31,0,Single Vehicle Collision,Rear Collision,Total Loss,Ambulance,Not recorded,45270,0,0.2222222222222222,0.5555555555555556,0.2222222222222222,54.52180510893522,45.27,0
214,2000,987.42,7000000,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,NO,47080,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,47.679812035405405,23.54,1
438,500,1119.29,0,Single Vehicle Collision,Side Collision,Minor Damage,Police,Not recorded,40700,1,0.1,0.8,0.1,36.36233683853157,81.4,0
87,500,1048.39,0,Single Vehicle Collision,Side Collision,Minor Damage,Police,Not recorded,34650,0,0.18181818181818182,0.7272727272727273,0.09090909090909091,33.05067770581558,69.3,0
27,1000,1074.47,0,Parked Car,No Collision,Trivial Damage,Police,Not recorded,3200,0,0.125,0.75,0.125,2.9782125140767075,3.2,0
206,1000,1230.76,0,Single Vehicle Collision,Rear Collision,Major Damage,Fire,Not recorded,78980,1,0.09090909090909091,0.7272727272727273,0.18181818181818182,64.17173128798466,78.98,0
127,500,1255.02,0,Parked Car,No Collision,Minor Damage,Police,YES,6160,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,4.908288314130452,12.32,0
422,1000,1555.52,0,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,YES,85250,0,0.18181818181818182,0.7272727272727273,0.09090909090909091,54.80482411026538,85.25,0
303,2000,836.11,5000000,Multi-vehicle Collision,Side Collision,Major Damage,Fire,YES,72840,0,0.16666666666666666,0.75,0.08333333333333333,87.11772374448338,36.42,1
228,500,1450.98,0,Parked Car,No Collision,Trivial Damage,Police,Not recorded,6050,0,0.18181818181818182,0.6363636363636364,0.18181818181818182,4.169595721512357,12.1,0
239,2000,625.08,0,Single Vehicle Collision,Front Collision,Major Damage,Fire,NO,87890,1,0.18181818181818182,0.7272727272727273,0.09090909090909091,140.60600243168872,43.945,0
330,2000,1133.27,0,Multi-vehicle Collision,Side Collision,Total Loss,Other,Not recorded,60500,1,0.18181818181818182,0.7272727272727273,0.09090909090909091,53.385336239378084,30.25,0
128,500,1366.6,0,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,Not recorded,88220,0,0.18181818181818182,0.6363636363636364,0.18181818181818182,64.55436850578077,176.44,0
147,1000,1439.9,6000000,Multi-vehicle Collision,Rear Collision,Total Loss,Other,NO,53680,0,0.18181818181818182,0.7272727272727273,0.09090909090909091,37.280366692131395,53.68,1
287,1000,1230.69,0,Single Vehicle Collision,Front Collision,Minor Damage,Fire,NO,53800,0,0.1,0.8,0.1,43.71531417334991,53.8,0
142,2000,1307.68,0,Single Vehicle Collision,Rear Collision,Major Damage,Police,YES,54360,1,0.08333333333333333,0.75,0.16666666666666666,41.56980300991068,27.18,0
162,2000,1124.69,0,Single Vehicle Collision,Side Collision,Major Damage,Police,YES,54340,0,0.18181818181818182,0.7272727272727273,0.09090909090909091,48.31553583654162,27.17,0
140,1000,1520.78,0,Parked Car,No Collision,Trivial Damage,Police,Not recorded,2860,1,0.18181818181818182,0.7272727272727273,0.09090909090909091,1.880613895500993,2.86,0
106,2000,1609.11,0,Vehicle Theft,No Collision,Minor Damage,Police,YES,5490,0,0.0,0.7777777777777778,0.2222222222222222,3.4118239275127245,2.745,0
292,1000,1358.91,0,Vehicle Theft,No Collision,Trivial Damage,Police,NO,7370,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,5.423464394257162,7.37,0
34,500,1295.87,0,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,Not recorded,50800,1,0.1,0.8,0.1,39.201463109725516,101.6,0
290,500,1161.03,5000000,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,Not recorded,41520,0,0.125,0.75,0.125,35.76134983592155,83.04,1
182,2000,1441.06,0,Single Vehicle Collision,Side Collision,Total Loss,Police,Not recorded,89650,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,62.21115012560199,44.825,0
362,1000,1097.99,0,Multi-vehicle Collision,Rear Collision,Total Loss,Police,NO,39690,0,0.0,1.0,0.0,36.147870199182144,39.69,0
143,1000,1464.42,0,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,Not recorded,62260,0,0.09090909090909091,0.8181818181818182,0.09090909090909091,42.51512544215457,62.26,0
183,500,1543.68,0,Single Vehicle Collision,Side Collision,Major Damage,Police,NO,51920,1,0.18181818181818182,0.7272727272727273,0.09090909090909091,33.63391376451078,103.84,0
254,500,1390.89,5000000,Single Vehicle Collision,Front Collision,Minor Damage,Other,Not recorded,53460,0,0.18181818181818182,0.7272727272727273,0.09090909090909091,38.43582166814054,106.92,1
249,2000,1148.58,0,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,YES,57100,0,0.1,0.8,0.1,49.71355935154713,28.55,0
169,500,1616.26,0,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,NO,77440,0,0.18181818181818182,0.7272727272727273,0.09090909090909091,47.913083291054654,154.88,0
235,500,1398.94,0,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,NO,68300,0,0.1,0.7,0.2,48.822680029164935,136.6,0
112,1000,1238.92,0,Parked Car,No Collision,Trivial Damage,Police,Not recorded,5060,0,0.09090909090909091,0.7272727272727273,0.18181818181818182,4.0842023698059595,5.06,0
16,1000,968.46,0,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,Not recorded,59400,1,0.1111111111111111,0.6666666666666666,0.2222222222222222,61.33448980856205,59.4,0
128,500,1045.12,0,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,NO,69930,1,0.0,0.7777777777777778,0.2222222222222222,66.91097672994489,139.86,0
103,1000,1537.33,0,Multi-vehicle Collision,Front Collision,Minor Damage,Police,YES,77700,0,0.1,0.7,0.2,50.54217376880696,77.7,0
356,500,912.3,0,Multi-vehicle Collision,Front Collision,Major Damage,Other,NO,68750,1,0.18181818181818182,0.6363636363636364,0.18181818181818182,75.35898279074866,137.5,0
109,2000,1007.28,6000000,Multi-vehicle Collision,Side Collision,Minor Damage,Police,NO,91080,0,0.18181818181818182,0.6363636363636364,0.18181818181818182,90.42172980700501,45.54,1
2,1000,1189.98,4000000,Single Vehicle Collision,Side Collision,Minor Damage,Other,NO,48360,0,0.08333333333333333,0.75,0.16666666666666666,40.63933847627691,48.36,1
198,1000,1576.41,0,Single Vehicle Collision,Side Collision,Major Damage,Other,YES,95000,0,0.1,0.8,0.1,60.263510127441464,95.0,0
107,500,1172.82,4000000,Vehicle Theft,No Collision,Trivial Damage,Police,Not recorded,3900,0,0.2,0.7,0.1,3.325318463191283,7.8,1
252,500,1312.22,9000000,Multi-vehicle Collision,Front Collision,Minor Damage,Other,Not recorded,59400,1,0.2,0.7,0.1,45.266799774428065,118.8,1
303,1000,671.01,7000000,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,Not recorded,60210,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,89.73040640228909,60.21,1
